,0,1,2,3,4,5,6,7,8,9
agent_760,201890.76378370132,200611.58450335514,199364.38470501764,198148.36490163856,196962.74559334398,195806.76676775675,194679.6874128092,193580.78504173533,192509.35522993832,191464.71116343624
agent_761,72044.85263662421,79488.84843957785,86746.74434745763,93823.19285764042,100722.73015506862,107449.77902006113,114008.65166342884,120403.55249071235,126638.58079731377,132717.73339625017
agent_762,309666.80928396125,307248.524192952,304890.69622921804,302591.8139645774,300350.4037565527,298165.0288037287,296034.2882247253,293956.81616019696,291931.28089728183,289956.38401593955
agent_763,15372.831910364652,21722.438949476258,27913.305812610073,33949.40100416554,39834.59381593213,45572.65680740455,51167.26822409016,56622.01435535863,61940.39183334539,67125.80987438248
agent_764,86103.29905817172,91756.79599827138,97268.95551486855,102643.31104355078,107883.30768401598,112992.30440846953,117973.57621481175,122830.31622599541,127565.63773689949,132182.57621003094
agent_765,20795.204626646744,30423.83962061622,39811.75873973646,48964.9798808787,57889.37049349237,66590.6513407907,75074.40016690658,83346.05527236956,91410.91900019597,99274.1611348267
agent_766,12733.893890559859,15780.468008563072,18750.877773616205,21647.027294543008,24470.77307744664,27223.925215777683,29908.24855065045,32525.463802151397,35077.248672364825,37565.238920822914
agent_767,206653.80062061857,209684.97977176774,212640.37944413815,215521.8941246993,218331.37093824643,221070.61083145486,223741.36972733313,226345.35965081444,228884.2498262087,231359.6677472181
agent_768,16451.160829970533,23220.019932685507,29819.657557832605,36254.30424235103,42528.084759756486,48645.02076422681,54609.03336858537,60423.945657834964,66093.48513985332,71621.28613482122
agent_769,104183.32538082983,107282.44146956752,110304.07965608676,113250.17688794302,116122.62168900287,118923.25537003623,121653.87320904376,124316.2256020761,126912.01918528262,129442.917928909
agent_770,15015.47129659821,19409.750117802403,23694.17196847649,27871.48327288373,31944.361794680783,35915.41835343291,39787.19849821624,43562.184139379984,47242.79513951463,50831.39086464592
agent_771,270525.9241605471,273394.85586721654,276192.06428121927,278919.3424848719,281578.43873343326,284171.05757578055,286698.8609470692,289163.46923407563,291566.4623139069,293909.38056674233
agent_772,92014.5349548753,94687.65858687277,97293.9541280703,99835.0922807379,102312.70197958879,104728.37143596842,107083.64915593856,109380.04493290944,111619.03081545605,113802.042050939
agent_773,1973059.688227384,1929896.6725756833,1887812.7323152754,1846780.8905613774,1806774.844851327,1767768.9502840277,1729738.203080911,1692658.2245578722,1656505.2454979094,1621256.0909144457
agent_774,331575.43930361065,329139.9222453139,326765.2931134745,324450.0297099311,322192.64789147634,319991.70061848295,317845.77702731435,315753.501525925,313713.5329120704,311724.56351356214
agent_775,108247.42620719534,110966.17536494751,113616.95579375589,116201.46671184404,118721.36485698,121178.26554848756,123573.74372270743,125909.3349425718,128186.53638193957,130406.80778532314
agent_776,686515.3612959987,673010.1254729254,659842.5205454289,647004.1057411198,634486.6513069185,622282.1332335721,610382.7281120595,598780.8081185847,587468.9361249467,576439.8609311497
agent_777,321467.76146289654,319544.90935354936,317670.12854693586,315842.21726048767,314060.0037562007,312322.34558952093,310628.12887700816,308976.2675823082,307365.70281997573,305795.4021767016
agent_778,72630.13214689775,76546.96191034597,80365.87092970799,84089.30722358596,87719.65761011698,91259.24923698472,94710.35107318076,98075.1753634719,101355.87904650577,104554.56513746378
agent_779,387032.37141085253,386004.27755066106,385001.8860369744,384024.5543111299,383071.6558784315,382142.5799065506,381236.7308339667,380353.5279881974,379492.4052135723,378652.8105083129
agent_780,491050.3296017279,483703.34400094463,476540.0330401809,469555.8048534363,462746.1823713603,456106.80045133625,449633.40307931276,443321.8406415899,437168.0672648101,431168.13822244975
agent_781,3879.358642495392,7758.717284990784,11444.107995361406,15037.363937972763,18540.788482018834,21956.627412463757,25287.070369647554,28534.25225290176,31700.254589074604,34787.10686684313
agent_782,19608.17173912269,27080.581812272612,34366.18163359379,41469.641459381935,48395.514789525376,55148.24128641523,61732.14962088284,68151.46024698875,74410.28810744203,80512.64527138398
agent_783,5212.799912801833,10295.27982778362,15250.697744890862,20082.230214070423,24792.974371520497,29385.949925034314,33864.10108971029,38230.29847526937,42487.34092618947,46637.95731583657
agent_784,277175.4109736758,276798.9725387553,276431.9450647078,276074.0932775115,275725.18778499507,275385.0049297916,275053.32664596825,274729.94031924044,274414.63865068083,274107.2195238352
agent_785,360181.3514639381,356298.3697746519,352512.4626275979,348821.2031592202,345222.225177552,341713.22164542554,338291.9432016022,334956.19671887445,331703.84389821487,328532.7998980718
agent_786,886115.9773919526,870213.2741987634,854708.1385854039,839590.6313623785,824851.0618199287,810479.9815160402,796468.1782197488,782806.6700058647,769486.6994973277,756499.7282515041
agent_787,82513.06904614734,94958.00355824252,107091.81470753532,118922.28057809582,130456.98480189228,141703.32142009382,152668.49962284035,163359.5483705182,173783.32089950412,183946.49911526538
agent_788,97788.6488038274,102650.65982274653,107391.12056619268,112013.06979105268,116519.47028529117,120913.2107671737,125197.10773700918,129373.90728259877,133446.28683954861,137416.85690757472
agent_789,95800.29847740458,104754.36779607367,113484.58538177602,121996.54752783582,130295.71062024412,138387.39463534224,146276.78655006288,153968.9436669155,161468.7968558468,168781.15371505482
agent_790,100823.26521623967,107010.72043026664,113043.48926394293,118925.43887677732,124660.33974929086,130251.86809999155,135703.60824192473,141019.05488030956,146201.61535273478,151254.6118133494
agent_791,61773.179540973295,63796.279355817496,65768.80167529058,67692.01093677685,69567.13996672595,71395.39077092633,73177.93530502169,74915.91622576467,76610.44762348908,78262.61573627037
agent_792,213296.5023755847,214969.50186035296,216600.67635800203,218191.07149320986,219741.7067500375,221253.57612544444,222727.6487664662,224164.86959146245,225566.15989583379,226932.4179425958
agent_793,89475.58852560486,95386.48716414807,101149.61333672769,106768.66135499283,112247.23317280134,117588.84069516463,122796.90802946885,127874.77368041546,132825.6926900884,137652.83872451953
agent_794,271765.304165194,270235.9549451366,268744.8394555807,267291.00185326365,265873.5101910045,264491.4558203019,263143.95280886686,261830.13737271767,260549.1673224722,259300.22152348288
agent_795,68406.74751049613,73235.3298462108,77943.19762353261,82533.36870642137,87008.78551223791,91372.31689790904,95626.75999893839,99774.842022442,103819.22199535802,107762.49246895114
agent_796,9607.936791968987,15671.515263601248,21583.504273442704,27347.693558038125,32967.77811051866,38447.36054918718,43789.953426888984,48998.98148264825,54077.78383701353,59029.61613251968
agent_797,55350.25760599486,58594.09638049605,61756.83918563471,64840.5134206449,67847.09579977984,70778.51361943642,73636.64599360157,76423.3250584126,79140.33714660336,81789.42393258934
agent_798,809859.9000118512,795931.1172037225,782350.553965797,769109.5048088196,756199.4818807667,743612.2095259151,731339.6189799348,719373.8431976041,707707.2118098316,696332.2462067533
agent_799,119551.70417609069,122991.96977482036,126346.22873358178,129616.63121837417,132805.27364104675,135914.2000031525,138945.40320620564,141900.82632918246,144782.36387408484,147591.86298036468
agent_800,301450.6334482801,298763.32199510135,296143.19332825206,293588.567878074,291097.80806415045,288669.31724557496,286301.53869746387,283992.9546130555,281742.08513075736,279547.4873855167
agent_801,122713.72050591772,124021.31726827814,125296.22411157956,126539.25828379845,127751.21660171186,128932.87596167743,130084.99383764387,131208.30876671115,132303.54082255176,133371.39207699636
agent_802,187885.6328267202,191751.96570969606,195521.6402705975,199197.07296747642,202780.61984693338,206274.57805440392,209681.18730668767,213002.63132766433,216241.03924811658,219398.4869705575
agent_803,2126427.054321915,2079006.0577633374,2032770.5861187242,1987691.0012652264,1943738.406033066,1900884.6256817097,1859102.1898391373,1818364.3148926292,1778644.8868197838,1739918.4444487595
agent_804,530239.0750951854,522246.02005316294,514452.791387191,506854.39343786833,499445.9554372788,492222.72838670394,485180.0820123935,478313.5017974408,471618.5860878619,465091.0432710225
agent_805,19137.306529113146,22602.791681151306,25981.63970438851,29276.016527044787,32488.033929134654,35619.75089617228,38673.17493903396,41650.2633808241,44552.924611569484,47383.01931154623
agent_806,635771.2963560642,626473.7969625053,617408.7350537855,608570.2996927836,599952.8252158068,591550.7876007544,583358.8009260783,575371.6139182692,567584.1065856552,559991.2869363567
agent_807,187257.94688253247,189475.4464837382,191637.50859491376,193745.51915330993,195800.8294477462,197804.75698482155,199758.58633347004,201663.56994840232,203520.9289729613,205331.85402190627
agent_808,404540.4801587331,397819.8618502903,391267.25899955863,384878.47122009523,378649.4031351184,372576.0617522661,366654.553903985,360881.083751911,355251.95035363885,349763.5452903235
agent_809,309145.63067288033,310627.82392537757,312072.9623465624,313481.97230721766,314855.7570188565,316195.19711270434,317501.151204206,318774.4564434201,320015.92905165383,321226.36484468175
agent_810,422491.9557512574,415547.3428418793,408776.3452552356,402174.62260825804,395737.9430274549,389462.1804361718,383343.3119096708,377377.4150963324,371560.6657033274,365889.3350451475
agent_811,11765.06118709937,17453.6050313955,22999.93527958422,28407.607271568224,33680.08746375263,38820.75565113242,43832.90713382772,48719.75482945564,53484.43133269286,58129.99092334915
agent_812,15757.096284409134,22472.811975864133,29020.63477503276,35404.76200422217,41629.28605268184,47698.19699993002,53615.385173496994,59384.6436427248,65009.6706502219,70494.07198253159
agent_813,116568.5107035559,122084.07613311986,127461.7524269447,132704.98681342392,137817.14034024117,142801.490028888,147661.23097531864,152399.47839808854,157019.26963528915,161523.56609155977
agent_814,764672.3929288388,753343.7582192357,742298.3393773726,731529.0560065561,721029.00472001,710791.4547156275,700809.8434613546,691077.7724884385,681589.0032898453,672337.453321217
agent_815,11501.42544285113,22415.823189255803,33057.36099200036,43432.860349676295,53548.97222341034,63412.18130030103,73028.81015026945,82405.02327898866,91546.8310794899,100460.09368497861
agent_816,70836.55720887096,74936.9602204556,78934.85315675063,82832.79876963828,86633.29574220374,90338.78029045508,93951.62772500011,97474.15397368153,100908.61706614592,104257.21858129869
agent_817,430986.0445059248,427204.8391230357,423518.1638747189,419923.65550760995,416419.0098496787,413001.9803331958,409670.376554625,406422.0628705184,403254.95702851453,400167.0288325607
agent_818,9712.955666164882,18676.77098572215,27416.490922290483,35937.71786044461,44245.914125144875,52346.405483227645,60244.38455735834,67944.91415463577,75452.93051198126,82773.24646039311
agent_819,6644.360463277195,13122.61191497246,19438.907080375342,25597.294866643155,31601.72295825427,37456.04034757511,43163.99980216293,48729.260270386054,54155.3892269036,59445.86495950821
agent_820,34044.735400955855,39990.8583136813,45788.32815358861,51440.861247498244,56952.08101406013,62325.52028645797,67564.62357704586,72672.74928536906,77653.17185098419,82509.08385245892
agent_821,155251.57621864663,156853.37901386194,158415.13673919687,159937.85052139842,161422.49645904492,162870.02624825027,164281.3677927255,165657.42579858884,166999.0823543056,168307.19749612943
agent_822,60710.15848297005,64823.051511209334,68833.12221374264,72742.94114871262,76555.01461030834,80271.78623536415,83895.63856979358,87428.89459586228,90873.81922127926,94232.62073106083
agent_823,413398.7019602992,407534.76857607614,401817.4335264586,396243.0318530816,390807.990221539,385508.8246307849,380342.1381797997,375304.61889008916,370393.0375826213,365604.2458078402
agent_824,14619.14435589498,21224.154832677006,27664.040047539485,33942.9281320304,40064.84401440904,46033.71199972821,51853.35828541441,57527.513413958455,63059.8146642889,68453.80838336107
agent_825,1044439.0406841089,1027262.6629929523,1010515.6947440746,994187.4007014189,978267.3140098295,962745.2294855299,947611.1970743379,932855.5154734255,918468.725912536,904441.6060906688
agent_826,822883.3092840953,813582.2142419316,804513.6465758219,795671.793101365,787050.9859637695,778645.6990046139,770450.5442194372,762460.2683038899,754669.7492862312,747073.9932440141
agent_827,107128.10194845923,109791.49082446142,112388.29497856356,114920.17902881313,117388.76597780647,119795.63825307498,122142.33872146178,124430.37167813891,126661.20381089911,128836.2651403403
agent_828,16684.54480398488,22521.720250473732,28212.966310800362,33761.931219618826,39172.17200571683,44447.15677216239,49590.2669194468,54604.79931304911,59493.96839681135,64260.908253479545
agent_829,372458.18507953925,366203.2604988187,360104.70903261617,354158.62135306874,348361.18586550996,342708.6862651402,337197.49915477965,331824.0917221781,326585.0194753916,321476.92403477477
agent_830,713200.1239667614,701415.8725841574,689926.2274861184,678723.8235155304,667801.4796442072,657152.194369667,646769.1412269903,636645.6644128805,626775.2745191235,617151.6443727104
agent_831,198468.57209825245,202456.21836723425,206344.17347949152,210134.92971394237,213830.91704253195,217434.50468790677,220948.0026421472,224373.66314753165,227713.68214028148,230970.20065821256
agent_832,297389.9367173636,294595.23357810045,291870.3980173189,289213.6833455569,286623.3865405889,284097.84715574514,281635.4462555225,279234.6053778054,276893.78552203125,274611.48616265145
agent_833,10791.525232436434,15448.809427654636,19989.661517992383,24416.992306071686,28733.63982444901,32942.371154866894,37045.88420202433,41046.80942300284,44947.71151345688,48751.09105164957
agent_834,20295.454079927094,27303.030158975736,34135.41683604816,40796.99384619378,47292.03143108576,53624.693076355434,59799.03818049337,65819.02465702785,71688.51147164898,77411.26111590458
agent_835,292783.90039605356,288811.28561680706,284937.9862070417,281161.5192825205,277479.4640311123,273889.4601609893,270389.20638761943,266976.45895858377,263649.03021527396,260404.7871905469
agent_836,14315.905129868877,19248.17222255185,24057.132637917748,28745.869042899496,33317.38703775671,37774.61708274248,42120.41637660361,46357.57068811821,50488.79614184495,54516.74095922852
agent_837,687643.7078644093,677298.3021410494,667211.5315607735,657376.9302450044,647788.1939621295,638439.1760863266,629323.8836574187,620436.4735392334,611771.2486740029,603322.6544304031
agent_838,6119.158495139062,10235.253747682356,14248.446618912069,18161.30966836104,21976.35114157378,25696.01657795621,29322.690378429077,32858.69733389012,36306.30411546464,39667.72072749979
agent_839,16548.49100098145,21899.56429197699,27116.86075069764,32203.72479795028,37163.4172440216,41999.11737894114,46713.92501048769,51310.86245124558,55792.87645598452,60162.840110604986
agent_840,368755.57025394303,364350.2525523117,360055.06779322115,355867.2626531079,351784.15264149744,347803.1203801773,343921.6139253901,340137.1451319726,336447.28805839055,332849.67741164804
agent_841,36958.18092948022,39813.79665761108,42598.02199253866,45312.64169409306,47959.39590310859,50539.98125689874,53056.05197684414,55509.2209287909,57901.060656938986,60233.104391883375
agent_842,103849.94986832027,105210.48855842912,106537.01378128525,107830.37587356997,109091.40391354758,110320.90625252575,111519.67103302946,112688.46669402058,113828.04246348693,114939.12883871661
agent_843,52012.82503724932,58851.9913127818,65520.17843142597,72021.66087210404,78360.60625176514,84541.07799693472,90567.03794847506,96442.34890122688,102170.77708015993,107755.99455461964
agent_844,66771.46618554901,75860.45367251933,84722.2164723154,93362.43520211655,101786.64846367268,110000.25639368991,118008.52412545671,125816.58516392934,133429.44467644015,140851.9827011382
agent_845,287900.6459294976,288382.4270387867,288852.16362034355,289310.1567873615,289756.700125204,290192.07987960044,290616.575140137,291030.4580191601,291433.99382620765,291827.441238079
agent_846,100016.88874582307,105919.93089949203,111675.39699931926,117286.9764466508,122758.26640779906,128092.77411991861,133293.91913923516,138365.03553306882,143309.3740170566,148130.1040389447
agent_847,208668.08855156577,210114.2388484781,211524.2353879676,212898.9820139699,214239.35997432208,215546.2284856655,216820.42528422532,218062.76716282114,219274.05049445207,220455.05174279222
agent_848,26916.19997247523,32743.434019571403,38424.98721549017,43964.501581510965,49365.528088381245,54631.52893257977,59765.87975567333,64771.87180818956,69652.71405939286,74411.53525431608
agent_849,115640.09384115081,121610.54806503133,127431.74093331484,133107.40397989127,138641.1754503033,144036.60263395502,149297.14413801543,154426.17210447433,159426.97437177176,164302.75658238676
agent_850,251404.46112140638,250943.82413623284,250494.70307568865,250056.81004165806,249629.86433347824,249213.59226800292,248807.72700416448,248412.008371922,248026.18270548558,247650.00268071008
agent_851,18923.689531734995,28211.841395455802,37267.78946258359,46097.338828033186,54706.14945934653,63099.73982487705,71283.4904312693,79262.64727250175,87042.3251927034,94627.5111649
agent_852,473015.3646199949,466785.896318707,460712.16472495126,454790.2764210394,449016.4353247254,443386.94025581924,437898.1825636357,432546.64381375676,427328.89353262476,422241.5870085211
agent_853,416308.80006692157,411604.2498197711,407017.3133287994,402545.05025010195,398184.593748372,393933.1486591853,389787.9896972282,385746.45970932004,381805.9679711096,377963.9885263544
agent_854,511565.4539794145,502516.66060391103,493694.0870627952,485092.07786020724,476705.11888768396,468527.8338894738,460554.9810162189,452781.44946479535,445202.2562021574,437812.5427710854
agent_855,1058996.10498715,1035542.6679863398,1012675.5669105498,990380.1433616545,968642.1054014816,947447.5183903131,926782.7960544238,906634.6917769318,886990.290106377,867836.9984775861
agent_856,297791.1848441246,295516.66965966445,293299.01735481585,291136.80635758844,289028.6506352917,286973.1988060524,284969.1332725441,283015.1693773735,281110.0545795821,279252.56765173556
agent_857,276735.72988491046,275104.6643121342,273514.3753786774,271963.84366855695,270452.0752511895,268978.1010442563,267540.9761924964,266139.77946203056,264773.61264982633,263441.6000079272
agent_858,16911.7034444721,25171.969766442497,33225.72943036363,41078.14510268674,48734.25038320177,56198.95303170392,63477.03811399352,70573.17106922588,77491.90070057743,84237.66209114519
agent_859,456784.25105071836,452203.5979376608,447737.4611524297,443382.97778682935,439137.356505369,434997.8757559452,430961.882025257,427026.788137836,423190.0715976005,419449.2729708709
agent_860,451614.48206941,447873.5101734432,444226.06257487554,440669.8011662721,437202.4462928837,433821.77529133006,430525.62106481526,427311.8706939633,424178.4640823827,421123.39263609156
agent_861,1063532.1619495915,1047865.9022158217,1032591.2989753962,1017698.5608159814,1003178.1411105519,989020.7318977581,975217.2579152841,961758.8707823721,948636.9433277828,935843.0640595582
agent_862,228597.8136332535,231056.8697620948,233454.44948771506,235792.0897201948,238071.28894686257,240293.50819286364,242460.1719577147,244572.66912844445,246632.35386990596,248640.54649283094
agent_863,14117.128657532323,19500.00483137449,24748.309100870596,29865.405763629307,34854.57500981905,39719.015024854045,44461.84403951316,49086.102328805806,53594.754160866134,57990.68969712495
agent_864,91332.51339848447,96176.85343184113,100900.08496436386,105505.23570857351,109995.25768417792,114373.02911039224,118641.35625095118,122802.97521299616,126860.55370099001,130816.69272678401
agent_865,406615.8979657466,399909.013822486,393369.80178280687,386994.0700441197,380777.73159889976,374716.8016148103,368807.3948803231,363045.723314198,357428.0935372261,351950.90450467844
agent_866,310393.4845869779,306764.8134071685,303226.8590068543,299777.35346654797,296414.08556474926,293134.89936049556,289937.6928113482,286820.4164259295,283781.0719501463,280817.71108625765
agent_867,114899.79163995595,117237.79842152755,119517.35503355987,121739.92273029138,123906.9262346046,126019.75465130998,128079.76235759773,130088.26987122829,132046.5646970181,133955.90215216315
agent_868,18294.83260662463,25636.246954208997,32794.125943103754,39773.05795727615,46577.51667109423,53211.863917066854,59680.352481890164,65987.12883259289,72136.23577452806,78131.61504291484
agent_869,137352.8233886642,140804.14498007248,144169.18353169554,147450.09611952803,150648.9858926647,153767.90342147296,156808.848012061,159773.76898788437,162664.56693931215,165483.09494195422
agent_870,41960.63161400259,47093.48424444947,52098.01555913518,56977.43359095375,61734.86617197684,66373.36293847437,70895.89728580945,75305.36827446116,79604.60248839657,83796.35584698361
agent_871,80767.6860935809,82429.83705405684,84050.4342405209,85630.51649732336,87171.09669770575,88673.16239307859,90137.6764460671,91565.5776477309,92957.7813193531,94315.17989918475
agent_872,6452.060271540985,12702.621886157001,18796.91946040762,24738.85959530197,30532.251226823962,36180.808067557904,41688.150987273504,47057.81033399621,52293.22819705085,57397.76061352911
agent_873,7495.01541411606,14802.655442879219,21927.6044709233,28874.429773266278,35647.584443050684,42251.410246090476,48690.14040405428,54967.90230806898,61088.72016448332,67056.5175744873
agent_874,228784.49782581697,235414.94874223246,241879.63838573755,248182.710788155,254328.20638051204,260320.06458306013,266162.12633054453,271858.1365343418,277411.7464830441,282826.51618302887
agent_875,22613.717607832266,30453.71114602846,38097.70484576975,45550.59870301752,52817.17021383408,59902.07743688022,66809.86197935021,73544.95190825846,80111.664588944,86514.2094526124
agent_876,526053.2622175524,518623.72548581066,511379.92717236246,504317.22381675045,497431.08804502874,490717.10566760006,484170.9728496071,477788.493352064,471565.57584195945,465498.23126960755
agent_877,417932.04251649306,412017.5305442026,406250.8813712194,400628.3984275608,395146.47755749366,389801.6047091782,384590.3536820706,379509.3839306407,374555.43842299655,369725.3415530435
agent_878,358388.3392082977,358770.8124118499,359143.72378531325,359507.31237444,359861.8112488386,360207.44765137724,360544.4431438524,360873.0137490157,361193.3700890499,361505.7175205833
agent_879,73542.92734638325,78197.94129849326,82736.5799018005,87161.75254002507,91476.29586229404,95682.97560150627,99784.4883472382,103783.46327432683,107682.46382823825,111483.98936830189
agent_880,699252.9127330368,694423.731703334,689715.2801993738,685124.5399830127,680648.5682720605,676284.495853882,672029.525246158,667880.9289036272,663836.0474696597,659892.2880715413
agent_881,771545.0689802504,757664.6105127005,744131.1635068394,730936.0526761248,718070.8196161782,705527.2173827301,693297.2052051183,681372.9433319467,669746.7880056044,658411.2865624207
agent_882,229323.32116892328,233106.81506911258,236795.72162179713,240392.40551066457,243899.17230231033,247318.26992416495,250651.8901054732,253902.16978224873,257071.19246710488,260160.98958483964
agent_883,279720.90813140146,281733.819119997,283696.4073338776,285609.9308424112,287475.61626323144,289294.6595485312,291068.2267516985,292797.45477478654,294483.4520972974,296127.2994867455
agent_884,17598.547281837673,21880.223217710758,26054.857255187017,30125.12544172637,34093.63692360224,37962.935618431206,41735.501845889456,45413.75391766125,49000.04968763874,52496.6880633668
agent_885,1215803.0734077722,1192811.6543545525,1170395.0207776634,1148538.8030401964,1127228.990746166,1106451.9237594865,1086194.283447474,1066443.084143262,1047185.664821655,1028409.6809830883
agent_886,52671.60092374572,62668.91918541785,72416.30449054818,81920.00516305026,91186.11331873978,100220.56877053707,109029.16283603942,117617.54204990422,125991.2117834224,134155.53977360262
agent_887,227105.26889236085,226221.60288751856,225360.02853279733,224519.99353694412,223700.95941598725,222902.40114805428,222123.80683681965,221364.6773833659,220624.52616624848,219902.878729559
agent_888,16355.849514539706,21114.434816851695,25754.05548660589,30277.685639616226,34688.225038801305,38988.500953006755,43181.26996935707,47269.21976029863,51254.97080646664,55141.07807648046
agent_889,83144.24463906424,85394.86920439973,87589.22815560183,89728.72813302386,91814.74061101035,93848.60277704717,95831.61838893307,97765.05861052184,99650.16282657089,101488.13943721869
agent_890,71946.8341750648,80162.16663411452,88172.11578168799,95981.81620057212,103596.27410898416,111020.3705696859,118258.86461887008,125316.39631682467,132197.48972233039,138906.55579269846
agent_891,358693.4602209701,355529.7155589906,352445.0645135605,349437.5297442662,346505.1833442042,343646.14560414385,340858.58380758495,338140.71105594,335490.7851230862,332907.10733855376
agent_892,51232.481789724596,54670.57397103976,58022.713847822044,61291.05022768477,64477.678198050926,67584.64046915792,70613.92868348725,73567.48469245834,76447.20180120516,79254.92598223331
agent_893,10049.08550568908,19846.94387373593,29399.855782581613,38713.94489370615,47795.18177705258,56649.387738315345,65282.23855054654,73699.26809247196,81905.87189584924,89907.31060414208
agent_894,457813.8945367085,451687.98364209343,445715.2205198438,439891.7764756504,434213.9185325618,428678.00703805045,423280.4933309019,418017.91746643203,412886.90599857393,407884.1698174123
agent_895,868469.9875502292,852516.4215472545,836961.6946943543,821795.8360127766,807009.1237982382,792592.0793890634,778535.4610901179,764830.258248646,751467.685478211,738439.1770270368
agent_896,2171458.222563216,2130096.241717213,2089768.31039236,2050448.5773506283,2012111.83763494,1974733.5164121438,1938289.6532199176,1902756.886607497,1868112.4391603868,1834334.1028994545
agent_897,116067.68422625426,123217.99209461398,130189.5422662647,136986.80368362414,143614.1335655496,150075.78020042693,156375.88566943232,162518.4885017126,168507.52626318583,174346.83808062226
agent_898,703121.2730887511,690239.1195642481,677679.0198778578,665432.9226836271,653492.9779192522,641851.5317739868,630501.1217823529,619434.4720405099,608644.488542213,598124.2546313734
agent_899,561541.9789872322,551188.7056481933,541094.2641426303,531252.1836747064,521656.1552184806,512300.02747366054,503177.80292246095,494283.63398504135,485611.8192710572,477156.7999249227
agent_900,17457.34849473805,25121.453632450273,32593.956141719693,39879.646088257374,46983.19378613161,53909.152791559,60661.9628218507,67245.95260138511,73665.34263643116,79924.24792060106
agent_901,6041.245731030046,11601.270809047624,17022.295260114763,22307.794099905223,27461.15546870092,32485.682803276726,37384.59695448814,42161.038251919264,46818.06851691461,51358.673025285076
agent_902,378913.76603136794,373494.09046283003,368209.9067835056,363057.82769616426,358034.55058600643,353136.85540360253,348361.6026007588,343705.7311179861,339166.2564222827,334740.26859397197
agent_903,8667.093737408515,15991.634940016802,23133.06261255988,30095.95459328938,36884.77427450065,43503.87346368163,49957.49517313309,56249.77633984826,62384.75047739555,68366.35026150417
agent_904,12756.97620856272,17543.607196076693,22210.572408902815,26760.863491408287,31197.397296851123,35523.01775715788,39740.49770595698,43852.54065603609,47861.782532363235,51770.7933617822
agent_905,760923.1132124478,749850.6706811613,739055.0392131569,728529.2985318527,718266.701367581,708260.6691324161,698504.7877031304,688992.8033095768,679718.618525862,670676.2883617401
agent_906,18468.870489956404,23345.169580066737,28099.56119292431,32735.093015460443,37254.73654243317,41661.38898123159,45957.87510906004,50146.94908369279,54231.29620895971,58213.53465609496
agent_907,17251.85896716538,23670.216145760336,29928.114394890417,36029.56518779225,41978.479710871536,47778.67137087384,53433.85823937608,58947.66543616577,64323.62745303572,69565.19041948392
agent_908,799325.3179641992,785952.586732377,772914.1737813503,760201.7211540992,747807.0798425295,735722.304563749,723939.648666938,712451.5591675473,701250.6719056413,690329.806825283
agent_909,103256.39798651013,117189.29078034048,130773.86125432506,144018.81746646005,156932.64977329166,169523.63627245248,181799.84810913424,193769.154649899,205439.22852714465,216817.55055745912
agent_910,1776956.8069595175,1740942.6922216043,1705828.9303521388,1671593.0125294102,1638212.9926522498,1605667.4732720181,1573935.5918762924,1542997.0075154598,1512831.887763648,1483420.8960056317
agent_911,23960.81621406335,33843.03128458619,43478.190978345956,52872.47167976173,62031.89536364211,70962.33345542547,79669.51059491425,88159.0083059158,96436.26857414233,104506.59733566319
agent_912,1150378.8587286957,1130414.369671449,1110948.9928406337,1091970.2504305888,1073465.976580795,1055424.3095772457,1037833.6842487855,1020682.8245535367,1003960.7363506692,987656.7003528733
agent_913,339702.62342513184,337228.94315913366,334817.1048997854,332465.5625969209,330172.8088516279,327937.3739499673,325757.82492084824,323632.7646174571,321560.8308216508,319540.6953707396
agent_914,95111.57691468563,97427.40603711839,99685.33943149031,101886.82449100295,104033.27242402776,106126.05915872696,108166.52622505868,110155.98161473211,112095.7006196637,113986.92664947199
agent_915,1674176.5626782225,1640306.2261010958,1607282.647938397,1575084.6592297659,1543691.6202388504,1513083.4072227078,1483240.3995319689,1454143.4670334985,1425773.9578474897,1398113.6863911313
agent_916,113783.84850496698,120104.75369628666,126267.63625782334,132276.4467553216,138135.03699038242,143847.16246956668,149416.48481177137,154846.57409542095,160140.91114697926,165302.88977224863
agent_917,301753.26844467793,300735.80062617315,299743.7695031309,298776.53915816476,297833.4895718228,296914.0162251394,296017.529712123,295143.45536193205,294291.2328704959,293460.31594134565
agent_918,921294.0188267087,908430.1108604306,895887.8005933096,883659.0480828665,871736.0143851845,860111.0565299445,848776.7226210856,837725.7470599482,826951.0458878392,816445.7122450329
agent_919,222071.6012027696,220734.37665990132,219430.58273060474,218159.38364954057,216919.964545503,215711.53091906637,214533.30813329064,213384.54091715932,212264.49288143127,211172.44604659645
agent_920,80597.25086805457,85208.54444949672,89704.55569140284,94088.16665226131,98362.18733909831,102529.35750876437,106592.34842418879,110553.7645667276,114416.14530570293,118181.96652620388
agent_921,289938.7933897173,293566.08913176996,297102.70248027134,300550.9004950602,303912.89355947933,307190.836797288,310386.83145415137,313502.9262445932,316541.118665274,319503.35627543775
agent_922,18528.309966480476,24212.978485617612,29755.53029177632,35159.518302781056,40428.406613510684,45565.57271647206,50574.30966685941,55457.828193487076,60219.25875694904,64861.65355632447
agent_923,222541.1836744604,221274.97447530876,220040.4205061359,218836.7303861924,217663.13251924745,216518.87459897614,215403.2231267116,214315.46294125367,213254.8967604322,212220.84473413124
